n,win,mean,median,pf,t,avg_win,avg_loss,entry,exit,risk,window
1123,0.36153161175422976,-0.00950419113707096,-0.037709992362011106,0.6966746462532776,-5.4240113879349465,0.060379592467158134,-0.04907576176931227,open(시가),→종가,손절5%+익절10%,train
1123,0.27248441674087265,-0.011496125839125926,-0.03519378655085425,0.5025350538675755,-8.644383524231577,0.04262002657495317,-0.03176484387916045,open(시가),→종가,트레일3%,train
1123,0.3178984861976848,-0.012267669920180689,-0.026028448031106818,0.5667061381892663,-7.2944937266656105,0.0504718242617865,-0.041507878044152346,open(시가),→종가,트레일5%,train
1123,0.26090828138913624,-0.01218528188634021,-0.03597000000000005,0.5200503994213587,-8.480088445951342,0.05060547619627373,-0.034351176004660554,open(시가),→종가,손절3%+트레일5%,train
1352,0.3661242603550296,-0.011617075918026295,-0.01709766009927338,0.6891153778969056,-4.133137833832377,0.0703333043224005,-0.05895130954581072,open(시가),→12:30,손절없음,test
1352,0.17085798816568049,-0.011591324923579938,-0.02598000000000022,0.4961369455529521,-9.134255126473404,0.06680159701964285,-0.02774544175576946,open(시가),→12:30,손절2%,test
1352,0.21745562130177515,-0.013573423038382553,-0.03597000000000005,0.5132468090116858,-8.637849056248976,0.06581671414656493,-0.03563457647162883,open(시가),→12:30,손절3%,test
1352,0.2921597633136095,-0.014220689525777186,-0.041326328882595346,0.5664399665970025,-7.364686066195316,0.06359235350140281,-0.046337880743892224,open(시가),→12:30,손절5%,test
1352,0.2906804733727811,-0.014647132889966915,-0.03597000000000005,0.4252561462614371,-15.463386213834752,0.03728318678331282,-0.0359282753629585,open(시가),→12:30,손절3%+익절5%,test
1352,0.23816568047337278,-0.01338901462924679,-0.03597000000000005,0.5068621967221395,-11.128729294786611,0.05778179660797162,-0.03563853037525099,open(시가),→12:30,손절3%+익절10%,test
1352,0.3180473372781065,-0.013886472408146467,-0.03685390813172711,0.5615818350022336,-9.416104973846439,0.05592740685844622,-0.04644609072119946,open(시가),→12:30,손절5%+익절10%,test
1352,0.2514792899408284,-0.013337286673889025,-0.03596999999999994,0.4490837951117401,-12.049767188519573,0.04323217622797769,-0.03234283745119603,open(시가),→12:30,트레일3%,test
1352,0.28772189349112426,-0.015346723611238367,-0.029414949160963485,0.47734874545370837,-10.961293685213088,0.04871543111973638,-0.04122437489924373,open(시가),→12:30,트레일5%,test
1352,0.23002958579881658,-0.014969927109505628,-0.03597000000000005,0.4347207782379049,-12.545157850193915,0.05004761252074912,-0.03439399514505724,open(시가),→12:30,손절3%+트레일5%,test
1352,0.3816568047337278,-0.008861134671229618,-0.018458978037917736,0.7755912070053911,-2.5489134112957386,0.08024340221185713,-0.06385867179045542,open(시가),→14:30,손절없음,test
1352,0.16124260355029585,-0.011465752255479715,-0.029899999999999923,0.5112606144941696,-8.326207462199143,0.0743854082359714,-0.027969767235317758,open(시가),→14:30,손절2%,test
1352,0.21301775147928995,-0.013262603744635226,-0.03597000000000005,0.5371723845282401,-8.030563912689114,0.07226157312547406,-0.03641200500270992,open(시가),→14:30,손절3%,test
