symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,ret_pct,hold_days,reason,score
RVMD,2025-12-05,2026-01-07,78.55848336029052,80.86904695129394,194,370.9269844535441,0.024338488772186796,21,signal,0.11671058193940857
BBIO,2025-12-05,2026-01-07,74.47440152740478,74.05586725616455,204,-161.1314284126279,-0.010605791077199956,21,signal,0.11281518966634169
ARIS,2025-12-05,2026-01-07,14.324310420036314,16.12385939025879,1064,1833.7279726213299,0.12031493978838037,21,signal,0.11157097510159021
TTD,2025-12-05,2026-01-07,39.67963938903808,39.72023832321167,384,-60.63389188110215,-0.003979389997950904,21,signal,0.10252311168989969
KGC,2025-12-05,2026-01-07,27.52844239522944,29.553102029426316,505,950.3876654332946,0.06836404857622354,21,signal,0.09962901741957299
EXK,2026-01-07,2026-01-30,10.150140343666076,10.798157821790623,1609,958.3955929318472,0.05868359574777733,16,stop,0.11583948688643565
B,2026-01-07,2026-01-30,46.01474530216867,45.54852884856537,283,-196.72027283137874,-0.015106562785807177,16,stop,0.1154078178130503
QS,2026-01-07,2026-02-04,11.291279732704162,8.348994808608685,1446,-4325.543592708906,-0.2649288372321946,19,stop,0.13859006975228594
ALB,2026-01-07,2026-02-04,158.82235005551223,161.7494465354261,102,216.8180328205256,0.013383928569836384,19,stop,0.13713841527251783
AA,2026-01-07,2026-02-05,61.393174684887924,55.56639587619012,266,-1627.7012775367325,-0.09967195484690823,20,stop,0.12749204849337437
NEXA,2026-01-07,2026-02-06,9.471563374634423,12.043215845568067,1724,4340.80016145053,0.26583420532519225,21,signal,0.13344726448501304
TEVA,2026-01-07,2026-02-06,32.902868930816645,34.965,496,938.6608528407332,0.057516607467741156,21,signal,0.12066182401095972
PSIX,2026-01-07,2026-02-06,67.49743030548095,70.82910152435302,241,719.5910283206949,0.04423657131514577,21,signal,0.1198085081874939
PUK,2026-02-06,2026-02-12,31.66808545975863,29.416182041047215,515,-1238.376255043666,-0.07593177966249423,4,stop,0.09751187195020547
MFG,2025-12-05,2026-02-17,7.367360133647918,9.118177872221123,2068,3535.460851879045,0.23205108241559913,48,stop,0.10784191173945744
BTI,2026-02-06,2026-02-17,60.66421743099294,57.0236999249362,229,-901.0548415732627,-0.06486092570010359,6,stop,0.08853950972033074
DB,2026-02-06,2026-03-02,35.482725808874825,32.55883421042379,460,-1423.2379293096697,-0.08719723268062517,15,stop,0.11328024832469188
BCS,2026-02-06,2026-03-02,25.588479906332534,22.60324265839125,638,-1981.4471616772742,-0.1213716706002729,15,stop,0.09589656772255169
SAN,2026-02-06,2026-03-03,12.340334024108296,10.786087696235489,1323,-2132.758531615761,-0.13063360999988435,16,stop,0.14041621481594319
BBVA,2026-02-06,2026-03-03,23.24827458551935,20.15022752277776,702,-2250.993409244657,-0.13792607731885578,16,stop,0.08998906684120077
B,2026-02-06,2026-03-10,44.20290729318643,46.28927904974276,369,686.3921362679343,0.04208187661415965,21,signal,0.1370895461422581
WBD,2025-11-05,2026-03-13,22.572549236297604,27.125627582419,670,2967.318045729985,0.19620437451313014,87,stop,0.11620312790608398
KGC,2026-02-06,2026-03-16,32.11484926825581,30.135226444282832,508,-1084.7059907331968,-0.06648787280359209,25,stop,0.09611181114952383
HDB,2026-03-10,2026-03-18,29.749719312667843,26.596659380434165,524,-1726.0171605784108,-0.1107212422526566,6,stop,0.09314071983768026
TD,2026-03-10,2026-04-09,94.46474831415125,97.36448099167298,165,399.3263347024323,0.025619711558524466,21,signal,0.10086225081667555
BNS,2026-03-10,2026-04-09,69.5240001744838,70.16612998377546,224,65.61060439270668,0.004212998146840113,21,signal,0.09409916849839742
CM,2026-03-10,2026-04-09,97.23207766288755,99.59511980621556,160,299.35586394484136,0.019242354937041416,21,signal,0.08953004360125244
E,2026-03-10,2026-04-17,47.43380921237956,51.23972072089254,329,1170.9859079306557,0.07503567060667134,27,stop,0.10047354016466215
FCX,2026-04-09,2026-04-24,64.96411362700208,59.8972444629307,245,-1317.8605270275714,-0.08279990688675293,11,stop,0.12108683029966098
MFG,2026-03-10,2026-05-08,8.268260229110718,8.71128026676178,1887,755.8778287582747,0.04844685282171668,42,signal,0.1309669416456636
SAN,2026-03-10,2026-05-08,11.371302378654478,12.307679695129394,1372,1203.490769690506,0.07713978857312292,42,signal,0.1275484666136364
RIG,2026-03-10,2026-05-08,6.156150095462799,6.253740228652954,1992,132.59829150069268,0.010812830478081714,42,signal,0.0867470608840183
PTEN,2026-04-09,2026-05-08,10.294960083223634,11.197710149437734,1548,1314.2804686990276,0.08246932321923058,21,signal,0.15889906407862195
CVE,2026-04-09,2026-05-08,26.026044884265723,28.08993370920524,612,1180.3025136149745,0.07410264936651179,21,signal,0.12566671868217139
APA,2026-04-09,2026-05-08,38.765120116500235,35.92096793850292,411,-1245.6865006334124,-0.07818542517155119,21,signal,0.12258604386977624
CVNA,2026-04-09,2026-05-08,66.2812113342285,80.94896878051757,240,3431.92367904053,0.2157426170728063,21,signal,0.1212657732694484
CRGY,2026-04-09,2026-05-08,12.638764762522566,12.162679720361869,1190,-640.3254975078112,-0.04257446542271997,21,signal,0.11966859462581021
SHLS,2026-05-08,2026-06-09,8.018010229110716,11.038950190544128,1989,5913.888847604321,0.3708273593352655,21,signal,0.22488412728266194
QUBT,2026-05-08,2026-06-09,9.824814579963682,10.359629885673522,1623,786.1068577477469,0.04929906723466501,21,signal,0.22038235176379017
ONDS,2026-05-08,2026-06-09,9.008999999999999,10.324665038108826,1770,2243.175649658993,0.14067386785587252,21,signal,0.21487884244944386
TE,2026-05-08,2026-06-09,5.2752699809074395,9.150839847564697,3023,11606.82238187621,0.7278309178453867,21,signal,0.20634368353005295
QBTS,2026-05-08,2026-06-09,22.22220076370239,25.729244161605834,717,2428.5971512681544,0.15242256253587397,21,signal,0.19704639975994517
BOBS,2026-05-08,2026-06-09,12.4624498090744,12.127860342979432,1280,-506.96350908813156,-0.031780688993163456,21,signal,0.18950936773024046
RUN,2026-05-08,2026-06-09,14.144130114555358,13.466519542694092,1127,-841.4601198969466,-0.05278777768284556,21,signal,0.1862031735540767
ORIC,2026-05-08,2026-06-09,8.808800190925597,7.682310057163239,1810,-2113.56941598247,-0.13256265144775417,21,signal,0.18179484913768557
RIG,2026-06-09,2026-06-30,6.156150095462799,4.874978220498811,2907,-3804.535365556564,-0.21259223304488073,14,stop,0.11722091753442379
WEST,2026-06-09,2026-07-01,7.56755994272232,7.534250217235845,2365,-168.06695334626482,-0.00939064261456059,15,stop,0.11306764384452689
FLEX,2026-05-08,2026-07-07,137.84771672058105,131.11778819952673,115,-851.2693625857777,-0.0536994188910595,39,stop,0.19386146169480745
JBLU,2026-05-08,2026-07-10,5.1551500954627985,5.934060057163238,3094,2324.172380970598,0.14571582250922563,42,signal,0.19387527732080617
CNC,2026-06-09,2026-07-10,65.1650984725952,67.64228908538819,274,587.7771674280582,0.032919034792837185,21,signal,0.1047476124888282
